filename,PeakAccuracy,Total_pellets,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Lose-shift,daily pellets,PeakAccuracy_Day,PeakAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Session_type,Mouse_ID,Sex
C57HFD_333_177_Bandit80_20250728.csv,0.7333333333333333,193,344.0,1.782383419689119,0.66,0.17,0.9328859060402684,0.5185185185185185,193.6477337390113,0.7,0.75,0.9230769230769231,0.9381443298969072,0.375,0.5789473684210527,Bandit80,C57HFD_333_177,m
C57HFD_333_178_Bandit80_20250728.csv,0.68,213,400.0,1.8779342723004695,0.66,0.19,0.9006211180124224,0.43137254901960786,214.84046385164186,0.9,0.6428571428571428,0.8571428571428571,0.9152542372881356,0.21428571428571427,0.5135135135135135,Bandit80,C57HFD_333_178,m
C57HFD_333_179_Bandit80_20250728.csv,0.7333333333333334,199,323.0,1.6231155778894473,0.72,0.21,0.9367816091954023,0.45454545454545453,199.23059096176132,0.7333333333333334,0.7333333333333333,0.9206349206349206,0.9454545454545454,0.2857142857142857,0.5333333333333333,Bandit80,C57HFD_333_179,m
C57HFD_333_180_Bandit80_20250728.csv,0.6333333333333334,135,269.0,1.9925925925925927,0.66,0.2,0.8804347826086957,0.47619047619047616,136.54999302747177,0.45,0.6799999999999999,0.9523809523809523,0.8591549295774648,0.7142857142857143,0.35714285714285715,Bandit80,C57HFD_333_180,m
C57HFD_333_182_Bandit80_20250728.csv,0.7125,174,324.0,1.8620689655172413,0.66,0.15,0.9112903225806451,0.4782608695652174,174.56369526596302,0.625,0.72,0.9534883720930233,0.8888888888888888,0.5,0.47058823529411764,Bandit80,C57HFD_333_182,m
C57HFD_333_183_Bandit80_20250728.csv,0.6,186,326.0,1.7526881720430108,0.66,0.25,0.9337748344370861,0.5925925925925926,189.43794794417204,0.6,0.5199999999999999,0.9818181818181818,0.9052631578947369,0.5833333333333334,0.6,Bandit80,C57HFD_333_183,m
C57HFD_333_184_Bandit80_20250728.csv,0.8,207,340.0,1.642512077294686,0.66,0.21,0.9704142011834319,0.5769230769230769,208.5430809399478,0.75,0.7999999999999999,0.9821428571428571,0.9646017699115044,0.8333333333333334,0.5,Bandit80,C57HFD_333_184,m
C57HFD_333_185_Bandit80_20250728.csv,0.7,191,360.0,1.8848167539267016,0.66,0.14,0.8957055214723927,0.45454545454545453,194.50104937330724,0.6799999999999999,0.7,0.7931034482758621,0.9523809523809523,0.5,0.42857142857142855,Bandit80,C57HFD_333_185,m
C57HFD_333_186_Bandit80_20250728.csv,0.7625,159,242.0,1.5220125786163523,0.66,0.11,0.96875,0.6666666666666666,160.84299262381455,0.95,0.6599999999999999,0.9411764705882353,0.9787234042553191,0.6666666666666666,0.6666666666666666,Bandit80,C57HFD_333_186,m
C57HFD_333_187_Bandit80_20250728.csv,0.77,219,368.0,1.6803652968036529,0.66,0.13,0.8783068783068783,0.5357142857142857,222.32619069898004,0.75,0.7500000000000001,0.8769230769230769,0.8790322580645161,0.6428571428571429,0.42857142857142855,Bandit80,C57HFD_333_187,m
C57HFD_333_188_Bandit80_20250728.csv,0.75,174,327.0,1.8793103448275863,0.66,0.2,0.8962962962962963,0.5142857142857142,174.0201412200486,0.65,0.775,0.9464285714285714,0.8607594936708861,0.5714285714285714,0.47619047619047616,Bandit80,C57HFD_333_188,m
