filename,PeakAccuracy,Total_pellets,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Lose-shift,daily pellets,PeakAccuracy_Day,PeakAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Session_type,Mouse_ID,Sex
CDKL5_005_178_78_Bandit80_20251013.csv,0.7428571428571428,163,293.0,1.7975460122699387,0.73,0.1,0.875,0.625,164.5828977629103,0.9,0.7,0.8378378378378378,0.8888888888888888,0.6666666666666666,0.6111111111111112,Bandit80,CDKL5_005_178_78,F
CDKL5_005_179_14_Bandit80_20251013.csv,0.6125,166,321.0,1.9337349397590362,0.61,0.07,0.888,0.4642857142857143,180.60064219605866,0.675,0.58,0.8837209302325582,0.8902439024390244,0.5714285714285714,0.42857142857142855,Bandit80,CDKL5_005_179_14,F
CDKL5_005_179_17_Bandit80_20251013.csv,0.75,136,226.0,1.661764705882353,0.66,0.10500000000000001,0.9504132231404959,0.6470588235294118,146.50592865806868,0.6,0.825,0.9069767441860465,0.9743589743589743,1.0,0.5714285714285714,Bandit80,CDKL5_005_179_17,M
CDKL5_005_179_20_Bandit80_20251013.csv,0.6571428571428571,142,219.0,1.5422535211267605,0.42,0.17,0.923728813559322,0.4117647058823529,149.68379733953623,0.75,0.65,0.9090909090909091,0.9324324324324325,0.4,0.4166666666666667,Bandit80,CDKL5_005_179_20,F
CDKL5_005_180_66_Bandit80_20251013.csv,0.6333333333333334,127,234.0,1.8425196850393701,1.31,0.11,0.7954545454545454,0.5277777777777778,138.17907064601434,0.65,0.6,0.7894736842105263,0.8,0.5833333333333334,0.5217391304347826,Bandit80,CDKL5_005_180_66,F
CDKL5_005_180_67_Bandit80_20251013.csv,0.5857142857142856,145,334.0,2.303448275862069,0.49,0.11,0.8411214953271028,0.5757575757575758,145.2673322433645,0.5666666666666667,0.5666666666666667,0.8260869565217391,0.8524590163934426,0.5384615384615384,0.6,Bandit80,CDKL5_005_180_67,M
CDKL5_005_180_69_Bandit80_20251013.csv,0.6166666666666666,148,310.0,2.0945945945945947,0.56,0.22,0.8899082568807339,0.38095238095238093,150.68826669163778,0.6,0.5,0.8846153846153846,0.8947368421052632,0.5,0.2222222222222222,Bandit80,CDKL5_005_180_69,M
CDKL5_005_182_57_Bandit80_20251013.csv,0.775,170,286.0,1.6823529411764706,0.42,0.13,0.9319727891156463,0.48,181.99780731469963,0.7,0.8,0.8333333333333334,0.963963963963964,0.625,0.4117647058823529,Bandit80,CDKL5_005_182_57,M
CDKL5_005_182_64_Bandit80_20251013.csv,0.7375,179,329.0,1.8379888268156424,0.61,0.1,0.8721804511278195,0.6774193548387096,182.17599100365476,0.55,0.74,0.8235294117647058,0.9024390243902439,0.7777777777777778,0.6363636363636364,Bandit80,CDKL5_005_182_64,F
CDKL5_005_182_65_Bandit80_20251013.csv,0.525,175,333.0,1.9028571428571428,0.98,0.18,0.8688524590163934,0.3269230769230769,190.8457686466949,0.6,0.5,0.8947368421052632,0.8571428571428571,0.23076923076923078,0.358974358974359,Bandit80,CDKL5_005_182_65,F
CDKL5_005_183_74_Bandit80_20251013.csv,0.8,215,372.0,1.7302325581395348,0.7,0.21,0.9401197604790419,0.5294117647058824,223.6732345750036,0.875,0.7714285714285714,0.8983050847457628,0.9629629629629629,0.6666666666666666,0.48,Bandit80,CDKL5_005_183_74,F
CDKL5_005_183_75_Bandit80_20251013.csv,0.725,183,375.0,2.0491803278688523,0.55,0.17,0.8598726114649682,0.38235294117647056,187.6044371017229,0.7,0.7,0.8888888888888888,0.8482142857142857,0.2222222222222222,0.44,Bandit80,CDKL5_005_183_75,F
CDKL5_005_184_3_Bandit80_20251013.csv,0.6900000000000001,199,348.0,1.7487437185929648,0.55,0.08,0.8867924528301887,0.5416666666666666,213.37569341888084,0.575,0.7142857142857142,0.9387755102040817,0.8715596330275229,0.46153846153846156,0.5714285714285714,Bandit80,CDKL5_005_184_3,F
CDKL5_005_186_53_Bandit80_20251013.csv,0.6375,163,331.0,2.0306748466257667,0.42,0.15,0.8489208633093526,0.37777777777777777,166.3481414110393,0.675,0.5,0.82,0.8651685393258427,0.35714285714285715,0.3870967741935484,Bandit80,CDKL5_005_186_53,M
CDKL5_005_275_28_Bandit80_20251013.csv,0.7125,167,256.0,1.532934131736527,0.55,0.12,0.9147286821705426,0.6666666666666666,172.98437855918286,0.775,0.6333333333333333,0.9272727272727272,0.9054054054054054,1.0,0.5555555555555556,Bandit80,CDKL5_005_275_28,M
CDKL5_005_275_29_Bandit80_20251013.csv,0.7714285714285715,151,253.0,1.6754966887417218,0.49,0.18,0.95,0.42857142857142855,153.40043269683002,0.8666666666666666,0.8666666666666666,0.9423076923076923,0.9558823529411765,0.5,0.4,Bandit80,CDKL5_005_275_29,M
CDKL5_005_281_35_Bandit80_20251013.csv,0.8714285714285713,162,269.0,1.6604938271604939,0.92,0.15,0.9459459459459459,0.23809523809523808,180.49136837248642,0.6666666666666667,0.9,0.9423076923076923,0.9479166666666666,0.3333333333333333,0.2222222222222222,Bandit80,CDKL5_005_281_35,M
CDKL5_005_281_36_Bandit80_20251013.csv,0.725,159,254.0,1.5974842767295598,0.55,0.16,0.9797297297297297,0.21428571428571427,167.7096431579847,0.9,0.675,0.96,0.9897959183673469,0.4,0.1111111111111111,Bandit80,CDKL5_005_281_36,M
CNTNAP2_008_242_53_Bandit80_20251124.csv,0.7714285714285714,143,268.0,1.8741258741258742,0.61,0.18,0.7787610619469026,0.4782608695652174,146.32621156852525,0.7666666666666667,0.7,0.7857142857142857,0.7764705882352941,0.7142857142857143,0.375,Bandit80,CNTNAP2_008_242_53,M
CNTNAP2_008_243_81_Bandit80_20251124.csv,0.725,176,341.0,1.9375,0.67,0.14,0.8345323741007195,0.375,176.21006523981134,0.7,0.68,0.9285714285714286,0.7938144329896907,0.3333333333333333,0.38461538461538464,Bandit80,CNTNAP2_008_243_81,F
CNTNAP2_008_243_82_Bandit80_20251124.csv,0.6399999999999999,215,352.0,1.6372093023255814,0.49,0.13,0.7701149425287356,0.5319148936170213,216.35809267653644,0.625,0.6142857142857142,0.7619047619047619,0.7747747747747747,0.5,0.5333333333333333,Bandit80,CNTNAP2_008_243_82,F
CNTNAP2_008_244_32_Bandit80_20251124.csv,0.625,165,338.0,2.0484848484848484,0.98,0.14,0.853448275862069,0.36585365853658536,165.0343821629506,0.5,0.6666666666666666,0.8888888888888888,0.8469387755102041,0.1111111111111111,0.4375,Bandit80,CNTNAP2_008_244_32,M
CNTNAP2_008_244_35_Bandit80_20251124.csv,0.6833333333333333,139,269.0,1.935251798561151,0.55,0.18,0.8584905660377359,0.34782608695652173,146.8709779256417,0.45,0.725,0.8333333333333334,0.868421052631579,0.2222222222222222,0.42857142857142855,Bandit80,CNTNAP2_008_244_35,M
CNTNAP2_008_245_99_Bandit80_20251124.csv,0.78,120,241.0,2.0083333333333333,0.64,0.19,0.8658536585365854,0.3076923076923077,120.32867554895316,1.0,0.725,0.84,0.8771929824561403,0.2857142857142857,0.3333333333333333,Bandit80,CNTNAP2_008_245_99,M
