filename,PeakAccuracy,Total_pellets,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Lose-shift,daily pellets,PeakAccuracy_Day,PeakAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Session_type,Mouse_ID,Sex
CNTNAP2_008_243_81_FR1_20251120.csv,61.92893401015228,121,200,1.6528925619834711,0.85,0.15,0.8714285714285714,0.45454545454545453,163.63382336960743,55.55555555555556,63.81578947368421,0.8235294117647058,0.8867924528301887,0.3888888888888889,0.4864864864864865,FR1,CNTNAP2_008_243_81,F
CNTNAP2_008_243_82_FR1_20251120.csv,74.0506329113924,116,159,1.3706896551724137,1.065,0.16,0.84375,0.6538461538461539,165.6555724890615,83.87096774193549,71.65354330708661,0.9230769230769231,0.8235294117647058,0.8,0.6190476190476191,FR1,CNTNAP2_008_243_82,F
CNTNAP2_008_244_32_FR1_20251120.csv,80.80000000000001,100,127,1.27,0.88,0.1,0.9714285714285714,0.15384615384615385,133.93272360874283,88.88888888888889,79.43925233644859,1.0,0.9649122807017544,,0.15384615384615385,FR1,CNTNAP2_008_244_32,M
CNTNAP2_008_244_35_FR1_20251120.csv,44.44444444444444,91,207,2.2747252747252746,0.67,0.16,0.8688524590163934,0.10126582278481013,122.69506830284789,23.18840579710145,55.072463768115945,0.7272727272727273,0.9,0.05,0.15384615384615385,FR1,CNTNAP2_008_244_35,M
CNTNAP2_008_245_99_FR1_20251120.csv,75.14792899408283,126,171,1.3571428571428572,0.49,0.12,0.9036144578313253,0.34285714285714286,171.77476165876107,48.148148148148145,87.82608695652175,0.8,0.9264705882352942,0.25,0.7142857142857143,FR1,CNTNAP2_008_245_99,M
CNTNAP2_008_246_28_FR1_20251120.csv,89.07563025210085,105,121,1.1523809523809523,1.16,0.16,0.9682539682539683,0.5454545454545454,142.1493760476811,89.65517241379311,88.88888888888889,1.0,0.9591836734693877,0.6666666666666666,0.5,FR1,CNTNAP2_008_246_28,F
CNTNAP2_008_246_29_FR1_20251120.csv,67.05202312138728,115,180,1.565217391304348,0.55,0.14,0.881578947368421,0.3023255813953488,155.33547217185102,77.41935483870968,64.7887323943662,0.9375,0.8666666666666667,0.6,0.2631578947368421,FR1,CNTNAP2_008_246_29,M
CNTNAP2_008_247_49_FR1_20251120.csv,69.76744186046511,120,172,1.4333333333333333,0.5800000000000001,0.15,0.9367088607594937,0.3055555555555556,160.3960396039604,75.0,67.96875,0.95,0.9322033898305084,0.3333333333333333,0.30303030303030304,FR1,CNTNAP2_008_247_49,M
CNTNAP2_008_247_51_FR1_20251120.csv,83.33333333333334,129,155,1.2015503875968991,0.61,0.13,0.9036144578313253,0.6666666666666666,174.0450918106454,95.1219512195122,79.13043478260869,1.0,0.8620689655172413,1.0,0.631578947368421,FR1,CNTNAP2_008_247_51,M
CNTNAP2_008_248_45_FR1_20251120.csv,62.57309941520468,107,183,1.7102803738317758,1.4,0.14,0.7169811320754716,0.5869565217391305,146.54513751287945,66.66666666666666,61.48148148148148,0.5714285714285714,0.7692307692307693,0.75,0.5526315789473685,FR1,CNTNAP2_008_248_45,F
