filename,PeakAccuracy,TotalAccuracy,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Lose-shift,Lose-stay,PeakAccuracy_Day,PeakAccuracy_Night,TotalAccuracy_Day,TotalAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Total_pellets,Total_pellets_Day,Total_pellets_Night,daily pellets,daily pellets_Day,daily pellets_Night,Session_type,Mouse_ID,Sex
FMR1_007_213_40_Bandit100_20251103.csv,78.75,56.9634703196347,877,1.7575150300601203,0.79,0.17,77.80748663101605,36.04651162790697,63.95348837209303,81.66666666666667,77.36842105263159,54.008438818565395,58.05946791862285,81.72043010752688,76.51245551601423,26.666666666666668,41.07142857142857,499.0,128.0,371.0,164.8936943276869,42.29738050890566,122.59631381878124,Bandit100,FMR1_007_213_40,F
FMR1_007_214_94_Bandit100_20251103.csv,82.0,65.40880503144653,796,1.5307692307692307,0.42,0.17,85.61484918793504,45.45454545454545,54.54545454545454,77.5,83.18181818181817,59.199999999999996,66.56716417910448,80.32786885245902,86.48648648648648,33.33333333333333,46.34146341463415,520.0,74.0,446.0,176.40060779055568,25.10316341634831,151.29744437420737,Bandit100,FMR1_007_214_94,M
FMR1_007_214_98_Bandit100_20251103.csv,75.41666666666667,56.97538100820633,854,1.7608247422680412,0.69,0.13,71.27071823204419,40.38461538461539,59.61538461538461,80.0,74.44444444444444,65.77540106951871,54.5045045045045,83.11688311688312,67.95774647887323,38.46153846153847,40.65934065934066,486.0,123.0,363.0,165.2423715340359,41.82060020305847,123.42177133097744,Bandit100,FMR1_007_214_98,M
FMR1_007_218_77_Bandit100_20251103.csv,75.0,61.444141689373296,733,1.6252771618625277,0.75,0.09,76.10619469026548,48.97959183673469,51.02040816326531,56.666666666666664,78.75,56.32183908045977,64.2706131078224,73.33333333333333,77.77777777777779,53.84615384615385,43.47826086956522,451.0,148.0,303.0,152.03789398113105,49.89270135079245,102.1451926303386,Bandit100,FMR1_007_218_77,M
FMR1_007_221_47_Bandit100_20251103.csv,77.0,54.40414507772021,773,1.8404761904761904,0.88,0.12,73.62637362637363,33.33333333333333,66.66666666666666,63.74999999999999,78.75,47.10144927536232,58.46774193548387,72.82608695652173,74.03314917127072,23.809523809523807,40.74074074074074,420.0,130.0,290.0,141.30125811388052,43.736103701915404,97.56515441196514,Bandit100,FMR1_007_221_47,M
FMR1_007_221_51_Bandit100_20251103.csv,77.5,59.74842767295597,957,1.6818980667838312,0.82,0.11,77.41176470588236,54.44444444444444,45.55555555555556,85.71428571428574,75.9090909090909,67.20430107526882,57.942708333333336,87.05882352941177,75.0,57.14285714285714,53.94736842105263,570.0,125.0,445.0,191.8937664139151,42.08196631884103,149.81180009507406,Bandit100,FMR1_007_221_51,M
FMR1_007_307_40_Bandit100_20251103.csv,73.18181818181817,56.44171779141104,822,1.7869565217391303,1.41,0.18,75.15723270440252,46.07843137254902,53.92156862745098,93.33333333333333,69.5,42.94117647058823,60.0,66.66666666666666,77.06766917293233,27.27272727272727,51.24999999999999,460.0,72.0,388.0,150.4724981826993,23.55221710685728,126.92028107584201,Bandit100,FMR1_007_307_40,F
MYT1L_001_10_42_Bandit100_20250303.csv,78.57142857142857,61.66842661034847,950,1.6267123287671232,1.1,0.14,77.48815165876776,45.09803921568628,54.90196078431373,77.27272727272727,77.5,61.42433234421365,61.803278688524586,78.62068965517241,76.89530685920577,44.44444444444444,45.45454545454545,584.0,207.0,377.0,193.21975484508368,68.48713913173341,124.73261571335024,Bandit100,MYT1L_001_10_42,F
MYT1L_001_10_44_Bandit100_20250303.csv,74.07407407407408,59.17721518987342,952,1.7,0.94,0.13,76.67560321715817,37.66233766233766,62.33766233766234,63.63636363636365,75.00000000000001,55.4016620498615,61.499148211243615,68.8,80.64516129032258,34.61538461538461,40.0,560.0,198.0,362.0,186.35248443018523,65.88891413781549,120.46357029236972,Bandit100,MYT1L_001_10_44,M
MYT1L_001_12_45_Bandit100_20250303.csv,74.23076923076923,61.19235095613048,888,1.6353591160220995,0.94,0.14,79.17737789203085,44.21052631578947,55.78947368421052,74.44444444444443,74.70588235294117,61.34453781512605,61.09022556390977,84.21052631578947,75.9493670886076,41.935483870967744,45.3125,544.0,218.0,326.0,181.10974106041925,72.57706535141801,108.53267570900124,Bandit100,MYT1L_001_12_45,M
MYT1L_001_12_48_Bandit100_20250303.csv,69.16666666666667,56.67420814479638,887,1.7704590818363273,1.64,0.13,71.03064066852369,48.484848484848484,51.515151515151516,71.66666666666667,67.89473684210526,47.89272030651341,60.35313001605136,64.0,73.74517374517374,41.17647058823529,52.307692307692314,501.0,125.0,376.0,166.52906710575417,41.54916843955942,124.97989866619474,Bandit100,MYT1L_001_12_48,F
MYT1L_001_1_1_Bandit100_20250303.csv,64.13793103448275,50.0,1189,2.011844331641286,0.75,0.17,64.47058823529412,40.588235294117645,59.411764705882355,61.81818181818181,63.88888888888889,48.88392857142857,50.67934782608695,61.40350877192983,66.53543307086615,41.66666666666667,40.16393442622951,591.0,217.0,374.0,198.90385986233974,73.03238170918397,125.87147815315579,Bandit100,MYT1L_001_1_1,F
MYT1L_001_1_3_Bandit100_20250303.csv,75.35714285714286,62.691466083150985,923,1.6136363636363635,0.94,0.1,75.22727272727273,54.54545454545454,45.45454545454545,68.88888888888889,74.5,64.75095785440614,61.86830015313936,73.4375,75.96153846153845,68.75,50.0,573.0,168.0,405.0,193.56291639298115,56.75143098432955,136.81148540865158,Bandit100,MYT1L_001_1_3,M
MYT1L_001_1_4_Bandit100_20250303.csv,69.65517241379311,62.76150627615063,963,1.605,0.88,0.13,77.6255707762557,54.11764705882353,45.88235294117647,72.22222222222221,68.57142857142857,64.2023346303502,62.231759656652365,78.68852459016394,77.46031746031747,50.0,55.73770491803278,600.0,165.0,435.0,198.4473333639579,54.57301667508843,143.8743166888695,Bandit100,MYT1L_001_1_4,F
MYT1L_001_2_6_Bandit100_20250303.csv,80.33333333333333,65.56854410201913,943,1.530844155844156,0.94,0.1,81.02345415778251,50.0,50.0,82.5,81.81818181818181,66.06498194945848,65.36144578313254,84.21052631578947,79.70149253731343,50.0,50.0,617.0,183.0,434.0,203.9380712096925,60.48730475101091,143.4507664586816,Bandit100,MYT1L_001_2_6,F
MYT1L_001_2_9_Bandit100_20250303.csv,75.35714285714286,61.733615221987314,970,1.6638078902229845,1.39,0.09,79.22705314009661,48.148148148148145,51.85185185185185,76.0,74.99999999999999,64.07766990291263,60.596546310832025,85.0,76.10294117647058,53.57142857142857,46.25,584.0,198.0,386.0,194.45285854673682,65.92751026070871,128.5253482860281,Bandit100,MYT1L_001_2_9,M
MYT1L_001_3_19_Bandit100_20250303.csv,82.85714285714285,57.938144329896915,971,1.7277580071174377,1.51,0.13,83.50785340314137,37.27272727272727,62.727272727272734,84.44444444444444,78.18181818181819,62.96296296296296,56.2585969738652,89.69072164948454,81.69014084507043,50.0,35.1063829787234,562.0,152.0,410.0,187.88204749209692,50.81507334305824,137.06697414903869,Bandit100,MYT1L_001_3_19,M
MYT1L_001_5_22_Bandit100_20250303.csv,74.44444444444443,60.12793176972282,942,1.6731793960923624,0.82,0.08,76.59033078880407,51.24999999999999,48.75,78.57142857142858,64.2857142857143,60.30927835051546,60.0,77.45664739884393,75.9090909090909,36.0,57.407407407407405,564.0,233.0,331.0,188.8495314570948,78.01762558422534,110.83190587286947,Bandit100,MYT1L_001_5_22,M
MYT1L_001_5_23_Bandit100_20250303.csv,74.07407407407408,61.93619361936194,915,1.625222024866785,1.32,0.2,77.97029702970298,46.666666666666664,53.333333333333336,64.28571428571428,73.18181818181819,61.27659574468085,62.166172106824924,80.43478260869566,77.24358974358975,50.0,45.67901234567901,563.0,144.0,419.0,186.11641458683266,47.603487922742275,138.5129266640904,Bandit100,MYT1L_001_5_23,F
MYT1L_001_5_26_Bandit100_20250303.csv,71.72413793103448,58.333333333333336,1020,1.7171717171717171,1.13,0.14,76.68161434977578,50.476190476190474,49.523809523809526,87.5,67.6190476190476,57.92880258899677,58.50914205344585,82.22222222222221,74.27652733118971,53.57142857142857,50.0,595.0,179.0,416.0,198.20792399870453,59.628938480282535,138.57898551842197,Bandit100,MYT1L_001_5_26,M
MYT1L_001_5_27_Bandit100_20250303.csv,68.46153846153847,55.99173553719008,975,1.8022181146025877,1.45,0.2,70.88948787061994,43.41085271317829,56.58914728682171,63.74999999999999,70.52631578947368,54.08163265306123,56.82492581602374,73.73737373737373,69.85294117647058,37.142857142857146,45.744680851063826,542.0,159.0,383.0,179.11598659751226,52.545095699270206,126.57089089824206,Bandit100,MYT1L_001_5_27,F
MYT1L_001_7_30_Bandit100_20250303.csv,79.6969696969697,66.02687140115164,1041,1.51528384279476,0.69,0.13,83.04761904761905,47.76119402985074,52.23880597014925,79.0,79.56521739130434,63.609467455621306,67.1875,85.62874251497006,82.07282913165265,39.130434782608695,52.27272727272727,688.0,214.0,474.0,231.08249947519417,71.8774053600168,159.2050941151774,Bandit100,MYT1L_001_7_30,M
MYT1L_001_7_32_Bandit100_20250303.csv,79.31034482758619,60.46747967479674,989,1.664983164983165,0.9099999999999999,0.15,82.41525423728814,38.57142857142858,61.42857142857143,77.5,80.55555555555556,62.76595744680851,59.04605263157895,82.97872340425532,82.04225352112677,48.148148148148145,32.55813953488372,595.0,235.0,360.0,197.40116118330104,77.96516450096766,119.43599668233342,Bandit100,MYT1L_001_7_32,F
MYT1L_001_8_34_Bandit100_20250303.csv,76.66666666666667,56.78438661710037,1090,1.7868852459016393,1.32,0.17,74.25968109339408,47.14285714285714,52.85714285714286,78.46153846153847,74.73684210526315,56.416464891041166,57.01357466063348,75.72254335260115,73.58490566037736,49.01960784313725,46.06741573033708,611.0,232.0,379.0,203.50336150003085,77.27132547955344,126.23203602047741,Bandit100,MYT1L_001_8_34,M
MYT1L_001_8_36_Bandit100_20250303.csv,72.33333333333334,53.36206896551724,1166,1.8867313915857604,1.07,0.18,63.895486935866984,44.76744186046512,55.23255813953488,74.2857142857143,67.77777777777779,58.61297539149888,50.07012622720898,69.02173913043478,60.16949152542372,54.71698113207547,40.33613445378151,619.0,262.0,357.0,206.19968538909964,87.27676505968354,118.92292032941612,Bandit100,MYT1L_001_8_36,M
MYT1L_001_8_41_Bandit100_20250303.csv,82.4,66.83738796414853,784,1.5047984644913628,1.58,0.12,81.93069306930693,54.09836065573771,45.90163934426229,85.55555555555556,81.11111111111111,71.68949771689498,64.94661921708185,86.1788617886179,80.35714285714286,36.36363636363637,57.99999999999999,522.0,158.0,364.0,173.91076338144393,52.63965634917268,121.27110703227125,Bandit100,MYT1L_001_8_41,F
MYT1L_001_9_11_Bandit100_20250303.csv,72.33333333333334,61.14965312190287,1015,1.6477272727272727,1.13,0.11,75.63805104408353,50.0,50.0,78.57142857142857,72.72727272727273,60.68702290076335,61.31191432396251,77.47747747747748,75.23510971786834,53.84615384615385,48.78048780487805,617.0,159.0,458.0,204.1301775601089,52.60404899847215,151.52612856163677,Bandit100,MYT1L_001_9_11,F
NF1_003_140_12_Bandit100_20250804.csv,72.58064516129032,58.63342566943675,1088,1.7160883280757098,1.22,0.13,74.27466150870407,37.5,62.5,68.88888888888889,71.73913043478261,56.547619047619044,59.57161981258366,70.34482758620689,75.80645161290323,27.586206896551722,40.963855421686745,635.0,189.0,446.0,214.180310589558,63.748155435317265,150.43215515424075,Bandit100,NF1_003_140_12,F
NF1_003_140_15_Bandit100_20250804.csv,75.6,61.36631330977621,852,1.63531669865643,1.435,0.1,79.22705314009661,48.68421052631579,51.31578947368421,70.0,76.0,60.40609137055838,61.65644171779141,81.31868131868131,78.88198757763976,36.36363636363637,50.76923076923077,521.0,120.0,401.0,177.85504314568385,40.9646932389291,136.89034990675475,Bandit100,NF1_003_140_15,F
NF1_003_140_8_Bandit100_20250804.csv,75.18518518518518,60.470085470085465,937,1.6554770318021201,0.98,0.12,79.11111111111111,48.80952380952381,51.19047619047619,80.0,74.0909090909091,63.86138613861386,59.53678474114441,83.33333333333334,77.74566473988439,42.857142857142854,50.0,566.0,130.0,436.0,190.19734436864582,43.68490241682678,146.51244195181903,Bandit100,NF1_003_140_8,F
NF1_003_141_19_Bandit100_20250804.csv,75.55555555555556,64.50471698113208,865,1.5813528336380256,1.16,0.14,82.82828282828282,48.86363636363637,51.13636363636363,78.57142857142858,72.99999999999999,62.71929824561403,65.16129032258064,76.85185185185185,85.36585365853658,40.0,51.470588235294116,547.0,143.0,404.0,184.67309585957892,48.27834133074916,136.39475452882976,Bandit100,NF1_003_141_19,F
NF1_003_141_23_Bandit100_20250804.csv,77.9310344827586,67.48057713651498,906,1.4925864909390445,0.85,0.18,83.62919132149902,50.0,50.0,88.00000000000001,75.00000000000001,76.71232876712328,65.69536423841059,85.41666666666666,83.21167883211679,75.0,48.64864864864865,608.0,112.0,496.0,205.0022049038623,37.76356406123779,167.2386408426245,Bandit100,NF1_003_141_23,M
NF1_003_142_55_Bandit100_20250804.csv,73.70370370370371,57.861635220125784,955,1.7332123411978222,0.72,0.14,71.62790697674419,54.95495495495496,45.04504504504504,68.88888888888889,75.26315789473685,62.7906976744186,56.03448275862068,74.28571428571429,70.76923076923077,54.54545454545454,55.12820512820513,552.0,162.0,390.0,186.46461329142133,54.723310422482356,131.741302868939,Bandit100,NF1_003_142_55,M
NF1_003_144_26_Bandit100_20250804.csv,85.78947368421052,69.44444444444444,578,1.4486215538847118,1.04,0.12,82.82208588957054,54.54545454545454,45.45454545454545,76.0,87.14285714285714,70.9090909090909,68.85644768856449,84.14634146341463,82.37704918032787,70.0,47.82608695652174,400.0,117.0,283.0,139.63072199103067,40.841986182376466,98.7887358086542,Bandit100,NF1_003_144_26,M
NF1_003_144_28_Bandit100_20250804.csv,84.58333333333331,66.22516556291392,756,1.5150300601202404,0.66,0.13,83.48837209302326,26.31578947368421,73.68421052631578,80.83333333333333,87.33333333333334,71.96969696969697,63.13645621181263,89.30817610062893,80.07380073800738,28.57142857142857,25.0,500.0,190.0,310.0,169.23058842885854,64.30762360296623,104.92296482589228,Bandit100,NF1_003_144_28,M
NF1_003_145_34_Bandit100_20250804.csv,90.0,70.4874835309618,759,1.4213483146067416,1.16,0.11,85.86956521739131,52.5,47.5,66.66666666666667,90.43478260869566,68.14814814814815,70.99358974358975,74.68354430379746,88.18897637795276,58.333333333333336,50.0,535.0,92.0,443.0,182.0193659406736,31.300526479517707,150.7188394611559,Bandit100,NF1_003_145_34,M
NF1_003_146_42_Bandit100_20250804.csv,79.66666666666666,61.812627291242364,985,1.6227347611202636,0.85,0.13,79.06458797327394,54.285714285714285,45.714285714285715,82.0,79.54545454545455,59.93150684931506,62.60869565217392,81.57894736842105,78.2089552238806,61.53846153846154,50.0,607.0,175.0,432.0,208.49321385693042,60.10924616962575,148.38396768730468,Bandit100,NF1_003_146_42,F
NF1_003_146_46_Bandit100_20250804.csv,81.4814814814815,73.01587301587301,756,1.3695652173913044,0.66,0.12,92.65033407572383,37.28813559322034,62.71186440677966,65.99999999999999,85.23809523809523,69.62025316455697,73.91304347826086,84.61538461538461,94.29347826086956,58.333333333333336,31.914893617021278,552.0,110.0,442.0,187.5527940540328,37.37465098902828,150.17814306500455,Bandit100,NF1_003_146_46,M
NF1_003_146_50_Bandit100_20250804.csv,79.0909090909091,63.847203274215545,732,1.5674518201284797,0.85,0.12,81.0126582278481,50.90909090909091,49.09090909090909,63.33333333333334,81.05263157894737,56.315789473684205,66.48250460405156,74.07407407407408,82.80254777070064,60.0,45.714285714285715,468.0,107.0,361.0,162.2684971527407,37.099848707998405,125.1686484447423,Bandit100,NF1_003_146_50,M
NF1_003_147_2_Bandit100_20250804.csv,66.20689655172414,56.33802816901409,1071,1.7879799666110183,0.98,0.09,69.2982456140351,46.74556213017752,53.25443786982249,78.33333333333333,62.72727272727272,63.18407960199005,54.745370370370374,78.94736842105263,66.7590027700831,55.55555555555556,45.6953642384106,600.0,126.0,474.0,203.37945726245917,42.709686025116426,160.66977123734273,Bandit100,NF1_003_147_2,F
SHANK3B_004_115_85_Bandit100_20250818.csv,74.07407407407408,58.879492600422836,953,1.7140287769784173,1.1,0.2,75.23584905660378,46.902654867256636,53.09734513274337,64.0,76.36363636363637,56.9377990430622,59.430122116689276,73.68421052631578,75.79250720461094,34.78260869565217,50.0,557.0,118.0,439.0,180.74023998647962,38.28967382119317,142.45056616528646,Bandit100,SHANK3B_004_115_85,F
SHANK3B_004_120_96_Bandit100_20250818.csv,72.5,54.557463672391016,762,1.8450363196125907,1.34,0.11,73.35329341317365,41.30434782608695,58.69565217391305,65.0,74.28571428571429,50.678733031674206,56.156716417910445,81.0126582278481,71.25984251968504,36.36363636363637,44.06779661016949,413.0,112.0,301.0,136.0531352707474,36.895765497151835,99.15736977359556,Bandit100,SHANK3B_004_120_96,M
SHANK3B_004_122_12_Bandit100_20250818.csv,72.39999999999999,60.60254924681344,865,1.657088122605364,0.85,0.13,79.49367088607595,41.904761904761905,58.0952380952381,64.99999999999999,73.8095238095238,65.21739130434783,59.893048128342244,86.53846153846155,78.3625730994152,75.0,40.5940594059406,523.0,74.0,449.0,173.77486703610697,24.58764849076848,149.18721854533848,Bandit100,SHANK3B_004_122_12,F
SHANK3B_004_122_15_Bandit100_20250818.csv,73.75,60.922330097087375,828,1.652694610778443,1.04,0.16,81.55080213903744,32.631578947368425,67.36842105263158,71.42857142857142,73.5,59.473684210526315,61.3564668769716,87.20930232558139,79.86111111111111,42.10526315789473,30.263157894736842,502.0,113.0,389.0,172.84200542761386,38.90666656039914,133.93533886721474,Bandit100,SHANK3B_004_122_15,F
SHANK3B_004_126_28_Bandit100_20250818.csv,71.30434782608695,58.595641646489106,830,1.7148760330578512,1.26,0.15,62.68221574344023,66.10169491525424,33.89830508474576,65.55555555555556,70.0,56.666666666666664,59.53237410071942,59.59595959595959,63.934426229508205,64.70588235294117,66.66666666666666,484.0,153.0,331.0,156.53697284590217,49.48379513517155,107.05317771073061,Bandit100,SHANK3B_004_126_28,F
SHANK3B_004_126_31_Bandit100_20250818.csv,85.65217391304347,64.27604871447903,740,1.5611814345991561,0.92,0.11,83.51648351648352,49.2063492063492,50.79365079365079,74.28571428571428,87.22222222222221,64.17910447761194,64.31226765799256,88.29787234042553,81.85185185185185,26.666666666666668,56.25,475.0,129.0,346.0,155.98394551204086,42.361955728533204,113.62198978350767,Bandit100,SHANK3B_004_126_31,M
SHANK3B_004_68_23_Bandit100_20250818.csv,79.64285714285715,61.40167364016737,956,1.6313993174061434,1.28,0.23,77.75119617224881,54.71698113207547,45.28301886792453,65.99999999999999,80.0,52.94117647058824,63.45903771131339,78.46153846153847,77.8409090909091,46.15384615384615,55.434782608695656,587.0,99.0,488.0,192.79629284685188,32.515899475022714,160.28039337182912,Bandit100,SHANK3B_004_68_23,M
SHANK3B_004_69_32_Bandit100_20250818.csv,83.21428571428571,61.327713382507895,951,1.6368330464716008,0.67,0.26,82.6302729528536,33.33333333333333,66.66666666666666,82.85714285714286,83.33333333333334,59.82905982905983,62.78586278586279,82.53968253968253,82.71028037383178,42.857142857142854,12.5,582.0,280.0,302.0,189.60156553411784,91.21724802328694,98.38431751083091,Bandit100,SHANK3B_004_69_32,M
SHANK3B_004_69_33_Bandit100_20250818.csv,75.83333333333333,62.42118537200504,794,1.604040404040404,0.94,0.17,74.1025641025641,41.55844155844156,58.44155844155844,73.33333333333333,76.84210526315789,60.43956043956044,63.0114566284779,76.74418604651163,73.5973597359736,42.857142857142854,41.42857142857143,495.0,110.0,385.0,161.84673604541155,35.96594134342479,125.88079470198676,Bandit100,SHANK3B_004_69_33,F
SHANK3B_004_70_4_Bandit100_20250818.csv,67.69230769230768,55.60123329907503,977,1.8092592592592593,0.85,0.13,70.13888888888889,52.72727272727272,47.27272727272727,82.5,66.66666666666666,54.91071428571429,55.80774365821095,71.42857142857143,69.76047904191617,55.55555555555556,52.17391304347826,541.0,123.0,418.0,176.5923284131308,40.14945729170996,136.44287112142084,Bandit100,SHANK3B_004_70_4,M
SHANK3B_004_71_38_Bandit100_20250818.csv,74.34782608695653,55.005889281507656,851,1.8261802575107295,1.59,0.21,68.4971098265896,50.98039215686274,49.01960784313725,68.88888888888889,72.5,55.87044534412956,54.65116279069767,78.49462365591397,64.82213438735178,38.70967741935484,56.33802816901409,467.0,138.0,329.0,153.5763222800767,45.382296519594405,108.19402576048233,Bandit100,SHANK3B_004_71_38,F
SHANK3B_004_72_63_Bandit100_20250818.csv,76.8,62.34567901234568,811,1.605940594059406,1.04,0.12,89.16666666666667,51.94805194805194,48.05194805194805,77.14285714285714,78.23529411764706,54.804270462633454,66.351606805293,76.40449438202246,93.35793357933579,51.724137931034484,52.083333333333336,505.0,154.0,351.0,167.02906317949345,50.935595504241576,116.0934676752519,Bandit100,SHANK3B_004_72_63,M
SHANK3B_004_73_12_Bandit100_20250818.csv,80.43478260869564,62.219286657859975,758,1.6127659574468085,1.45,0.17,83.70786516853933,39.34426229508197,60.65573770491803,80.0,78.23529411764706,62.98342541436463,61.979166666666664,81.08108108108108,84.39716312056737,57.89473684210527,30.952380952380953,471.0,115.0,356.0,151.8719770705201,37.08126828685735,114.79070878366275,Bandit100,SHANK3B_004_73_12,F
SHANK3B_004_73_16_Bandit100_20250818.csv,82.80000000000001,62.620192307692314,835,1.6026871401151632,1.01,0.19,84.30851063829788,39.39393939393939,60.60606060606061,88.00000000000001,81.81818181818181,61.39240506329114,62.908011869436194,86.56716417910447,83.81877022653723,27.27272727272727,41.81818181818181,521.0,97.0,424.0,170.5258851250502,31.748581299673454,138.77730382537672,Bandit100,SHANK3B_004_73_16,F
SHANK3B_004_75_47_Bandit100_20250818.csv,77.5,57.01254275940707,885,1.77,0.85,0.17,77.68817204301075,38.70967741935484,61.29032258064516,72.5,75.50000000000001,47.13114754098361,60.821484992101105,73.33333333333333,79.07801418439716,34.883720930232556,39.24050632911392,500.0,115.0,385.0,163.23384381695138,37.54378407789881,125.69005973905256,Bandit100,SHANK3B_004_75_47,M
SHANK3B_004_77_56_Bandit100_20250818.csv,73.84615384615384,61.219792865362486,869,1.6334586466165413,0.79,0.18,75.48543689320388,57.3170731707317,42.68292682926829,70.0,73.1578947368421,60.223048327137555,61.66666666666667,71.17117117117117,77.0764119601329,81.81818181818183,49.152542372881356,532.0,162.0,370.0,176.52426379095812,53.75362919950228,122.77063459145583,Bandit100,SHANK3B_004_77_56,M
WAC_006_198_77_Bandit100_20251020.csv,90.0,74.34895833333334,768,1.3450087565674256,0.5,0.18,92.1971252566735,54.83870967741935,45.16129032258064,83.75,91.81818181818183,68.11594202898551,76.6488413547237,87.93103448275862,93.53099730458221,42.857142857142854,64.70588235294117,571.0,141.0,430.0,193.62237388980247,47.81217989222793,145.81019399757454,Bandit100,WAC_006_198_77,M
WAC_006_199_93_Bandit100_20251020.csv,74.66666666666667,63.62683438155137,955,1.5759075907590758,0.88,0.19,81.25,58.0246913580247,41.9753086419753,70.0,72.85714285714286,56.375838926174495,66.92073170731707,75.59055118110236,83.38278931750742,50.0,65.21739130434783,607.0,168.0,439.0,203.05090520512303,56.1986030880736,146.85230211704945,Bandit100,WAC_006_199_93,M
WAC_006_199_95_Bandit100_20251020.csv,77.08333333333333,56.21436716077537,880,1.7849898580121704,1.45,0.17,70.02724795640327,43.13725490196079,56.86274509803921,66.66666666666666,73.50000000000001,60.43956043956044,55.10791366906474,80.0,67.46575342465754,55.55555555555556,40.476190476190474,493.0,110.0,383.0,171.6738474187581,38.3045095660515,133.3693378527066,Bandit100,WAC_006_199_95,F
WAC_006_200_85_Bandit100_20251020.csv,67.27272727272727,54.279015240328256,861,1.8636363636363635,1.58,0.15,62.057877813504824,44.9438202247191,55.0561797752809,57.49999999999999,67.33333333333333,54.109589041095894,54.367201426024955,62.13592233009708,62.019230769230774,44.73684210526316,45.09803921568628,463.0,158.0,305.0,154.97307558207103,52.884980436214306,102.08809514585674,Bandit100,WAC_006_200_85,F
WAC_006_200_87_Bandit100_20251020.csv,79.61538461538461,60.637087599544934,886,1.6654135338345866,1.2,0.13,75.3731343283582,53.96825396825397,46.03174603174603,80.00000000000001,76.8421052631579,59.49820788530465,61.16666666666667,74.78991596638656,75.61837455830388,51.724137931034484,55.88235294117647,533.0,166.0,367.0,179.27963000451592,55.835682140243236,123.4439478642727,Bandit100,WAC_006_200_87,M
WAC_006_201_83_Bandit100_20251020.csv,79.13043478260869,59.40959409594095,818,1.6970954356846473,1.13,0.2,77.59103641456583,49.411764705882355,50.588235294117645,88.00000000000001,77.22222222222223,63.387978142076506,58.25396825396826,85.8974358974359,75.17985611510791,30.76923076923077,52.77777777777778,483.0,115.0,368.0,160.90936432410757,38.3117534105018,122.59761091360576,Bandit100,WAC_006_201_83,F
WAC_006_201_84_Bandit100_20251020.csv,78.0,57.58928571428571,899,1.745631067961165,1.32,0.1,73.10344827586206,37.2093023255814,62.7906976744186,68.88888888888889,75.0,53.35820895522389,59.39490445859873,68.90756302521008,74.84076433121018,47.82608695652174,33.33333333333333,516.0,142.0,374.0,171.77534012229376,47.27150832822813,124.50383179406563,Bandit100,WAC_006_201_84,F
WAC_006_203_6_Unknown_20251020.csv,81.66666666666667,61.760000000000005,624,1.616580310880829,0.75,0.2,78.86435331230284,38.23529411764706,61.76470588235294,72.85714285714285,75.45454545454545,56.06694560669456,65.28497409326425,74.28571428571429,80.95238095238095,20.0,52.63157894736842,386.0,132.0,254.0,128.46890781551548,43.93237262084985,84.53653519466562,Bandit100,WAC_006_203_6,F
WAC_006_235_13_Bandit100_20251020.csv,77.77777777777779,62.55707762557078,876,1.5985401459854014,1.22,0.16,79.80295566502463,50.0,50.0,68.57142857142857,80.47619047619048,57.286432160804026,64.10635155096011,67.10526315789474,82.72727272727273,42.857142857142854,52.54237288135594,548.0,114.0,434.0,185.71243660496805,38.63360907475614,147.07882753021192,Bandit100,WAC_006_235_13,F
WAC_006_235_20_Bandit100_20251020.csv,71.92307692307692,57.0362473347548,938,1.753271028037383,1.32,0.12,73.35164835164835,46.73913043478261,53.2608695652174,68.75,70.0,51.2396694214876,59.05172413793104,66.26506024096386,75.71428571428571,53.84615384615385,43.93939393939394,535.0,124.0,411.0,178.50963914977754,41.37419673751853,137.135442412259,Bandit100,WAC_006_235_20,F
WAC_006_260_25_Bandit100_20251020.csv,81.15384615384616,63.121387283237,866,1.5889908256880734,0.5,0.1,84.27230046948357,47.540983606557376,52.459016393442624,85.0,80.45454545454547,63.46153846153846,63.013698630136986,83.65384615384616,84.472049689441,30.0,50.98039215686274,546.0,132.0,414.0,183.93586824292709,44.46801210268567,139.46785614024142,Bandit100,WAC_006_260_25,M
WAC_006_264_30_Bandit100_20251020.csv,80.43478260869567,61.04060913705583,787,1.636174636174636,0.69,0.19,81.2987012987013,35.78947368421053,64.21052631578948,88.33333333333334,79.44444444444446,71.52317880794702,58.55572998430141,95.34883720930233,77.25752508361204,25.0,36.7816091954023,481.0,107.0,374.0,160.97611992330485,35.80965661495555,125.16646330834931,Bandit100,WAC_006_264_30,M
