filename,PeakAccuracy,TotalAccuracy,Total_pellets,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Win-shift,Lose-shift,Lose-stay,daily pellets,PeakAccuracy_Day,PeakAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Session_type,Mouse_ID,Sex
DNMT3a_002_19_45_Bandit80_20250505.csv,76.875,64.34494195688225,344,602.0,1.75,0.37,0.12,0.9678456591639871,0.03215434083601286,0.4782608695652174,0.5217391304347826,165.9914551394823,66.25,82.0,0.9663865546218487,0.9685863874345549,0.5,0.46153846153846156,Bandit80,DNMT3A_002_19_45,M
DNMT3a_002_19_47_Bandit80_20250505.csv,67.33333333333333,60.223048327137555,314,537.0,1.7101910828025477,0.37,0.19,0.9122807017543859,0.08771929824561403,0.4090909090909091,0.5909090909090909,150.84905975112042,65.71428571428572,67.5,0.8787878787878788,0.937984496124031,0.34615384615384615,0.5,Bandit80,DNMT3A_002_19_47,F
DNMT3a_002_19_49_Bandit80_20250505.csv,76.66666666666666,64.40071556350627,313,558.0,1.7827476038338659,0.82,0.15,0.9311594202898551,0.06884057971014493,0.4533333333333333,0.5466666666666666,150.643389520828,72.85714285714285,73.0,0.9325842696629213,0.93048128342246,0.41379310344827586,0.4782608695652174,Bandit80,DNMT3A_002_19_49,F
DNMT3a_002_19_53_Bandit80_20250505.csv,63.63636363636363,60.35353535353535,232,397.0,1.7112068965517242,0.94,0.15,0.8941798941798942,0.10582010582010581,0.5277777777777778,0.4722222222222222,142.68541619414833,68.33333333333333,52.5,0.8653846153846154,0.9294117647058824,0.5238095238095238,0.5333333333333333,Bandit80,DNMT3A_002_19_53,F
DNMT3a_002_22_11_Bandit80_20250407.csv,78.82352941176471,58.57805255023184,354,647.0,1.8276836158192091,0.44,0.08,0.9195046439628483,0.0804953560371517,0.5,0.5,174.32261447444915,78.8888888888889,74.44444444444443,0.9119496855345912,0.926829268292683,0.5,0.48,Bandit80,DNMT3A_002_22_11,F
DNMT3a_002_22_12_Bandit80_20250407.csv,80.0,60.15325670498084,273,521.0,1.9084249084249085,0.69,0.08,0.9113924050632911,0.08860759493670886,0.5,0.5,131.61985859927347,88.00000000000001,75.71428571428571,0.8974358974358975,0.925,0.5,0.5,Bandit80,DNMT3A_002_22_12,M
DNMT3a_002_22_9_Bandit80_20250404.csv,76.875,59.85533453887884,328,555.0,1.6920731707317074,0.69,0.11,0.9590443686006825,0.040955631399317405,0.375,0.625,157.64318454897423,76.25,76.0,0.9285714285714286,0.9779005524861878,0.35714285714285715,0.3888888888888889,Bandit80,DNMT3A_002_22_9,F
DNMT3a_002_23_5_Bandit80_20250407.csv,69.16666666666667,57.70065075921909,254,462.0,1.8188976377952757,0.56,0.14,0.926605504587156,0.07339449541284404,0.5333333333333333,0.4666666666666667,122.08481449957443,71.00000000000001,60.0,0.9308176100628931,0.9152542372881356,0.7272727272727273,0.0,Bandit80,DNMT3A_002_23_5,F
DNMT3a_002_24_2_Bandit80_20250407.csv,71.25,62.207357859531776,338,598.0,1.7692307692307692,0.5,0.11,0.8419117647058824,0.15808823529411764,0.5432098765432098,0.4567901234567901,163.13417955587244,68.33333333333333,73.63636363636363,0.8333333333333334,0.8461538461538461,0.6086956521739131,0.5172413793103449,Bandit80,DNMT3A_002_24_2,F
DNMT3a_002_25_24_Bandit80_20250407.csv,76.15384615384615,66.66666666666666,274,433.0,1.5802919708029197,0.82,0.11,0.8544600938967136,0.14553990610328638,0.45454545454545453,0.5454545454545454,131.63554675770953,65.71428571428571,76.25,0.8796296296296297,0.8285714285714286,0.45454545454545453,0.45454545454545453,Bandit80,DNMT3A_002_25_24,M
